Municipio;Mes;Leitos_Existentes;Leitos_SUS;UTI_Existente;UTI_SUS
ADAMANTINA;01/2024;206;146;10;8
ADAMANTINA;02/2024;206;146;10;8
ADAMANTINA;03/2024;206;146;10;8
ADAMANTINA;04/2024;206;146;10;8
ADAMANTINA;05/2024;206;146;10;8
ADAMANTINA;06/2024;206;146;10;8
ADAMANTINA;07/2024;206;146;10;8
ADAMANTINA;08/2024;206;146;10;8
ADAMANTINA;09/2024;206;146;10;8
ADAMANTINA;10/2024;206;146;10;8
ADAMANTINA;11/2024;206;146;10;8
ADAMANTINA;12/2024;206;146;10;8
AGUAI;01/2024;24;24;0;0
AGUAI;02/2024;24;24;0;0
AGUAI;03/2024;24;24;0;0
AGUAI;04/2024;24;24;0;0
AGUAI;05/2024;24;24;0;0
AGUAI;06/2024;24;24;0;0
AGUAI;07/2024;24;24;0;0
AGUAI;08/2024;24;24;0;0
AGUAI;09/2024;24;24;0;0
AGUAI;10/2024;24;24;0;0
AGUAI;11/2024;24;24;0;0
AGUAI;12/2024;24;24;0;0
AGUAS DE LINDOIA;01/2024;42;30;0;0
AGUAS DE LINDOIA;02/2024;42;30;0;0
AGUAS DE LINDOIA;03/2024;42;30;0;0
AGUAS DE LINDOIA;04/2024;42;30;0;0
AGUAS DE LINDOIA;05/2024;42;30;0;0
AGUAS DE LINDOIA;06/2024;42;30;0;0
AGUAS DE LINDOIA;07/2024;42;30;0;0
AGUAS DE LINDOIA;08/2024;42;30;0;0
AGUAS DE LINDOIA;09/2024;42;30;0;0
AGUAS DE LINDOIA;10/2024;42;30;0;0
AGUAS DE LINDOIA;11/2024;42;30;0;0
AGUAS DE LINDOIA;12/2024;42;30;0;0
AGUDOS;01/2024;54;38;0;0
AGUDOS;02/2024;54;38;0;0
AGUDOS;03/2024;54;38;0;0
AGUDOS;04/2024;54;38;0;0
AGUDOS;05/2024;54;38;0;0
AGUDOS;06/2024;54;38;0;0
AGUDOS;07/2024;54;38;0;0
AGUDOS;08/2024;54;38;0;0
AGUDOS;09/2024;54;38;0;0
AGUDOS;10/2024;54;38;0;0
AGUDOS;11/2024;54;38;0;0
AGUDOS;12/2024;54;38;0;0
ALTINOPOLIS;01/2024;21;19;0;0
ALTINOPOLIS;02/2024;21;19;0;0
ALTINOPOLIS;03/2024;21;19;0;0
ALTINOPOLIS;04/2024;21;19;0;0
ALTINOPOLIS;05/2024;21;19;0;0
ALTINOPOLIS;06/2024;21;19;0;0
ALTINOPOLIS;07/2024;21;19;0;0
ALTINOPOLIS;08/2024;21;19;0;0
ALTINOPOLIS;09/2024;21;19;0;0
ALTINOPOLIS;10/2024;21;19;0;0
ALTINOPOLIS;11/2024;21;19;0;0
ALTINOPOLIS;12/2024;21;19;0;0
ALTO ALEGRE;01/2024;22;19;0;0
ALTO ALEGRE;02/2024;22;19;0;0
ALTO ALEGRE;03/2024;22;19;0;0
ALTO ALEGRE;04/2024;22;19;0;0
ALTO ALEGRE;05/2024;22;19;0;0
ALTO ALEGRE;06/2024;22;19;0;0
ALTO ALEGRE;07/2024;22;19;0;0
ALTO ALEGRE;08/2024;22;19;0;0
ALTO ALEGRE;09/2024;22;19;0;0
ALTO ALEGRE;10/2024;22;19;0;0
ALTO ALEGRE;11/2024;22;19;0;0
ALTO ALEGRE;12/2024;22;19;0;0
ALVARES MACHADO;01/2024;18;16;0;0
ALVARES MACHADO;02/2024;18;16;0;0
ALVARES MACHADO;03/2024;18;16;0;0
ALVARES MACHADO;04/2024;18;16;0;0
ALVARES MACHADO;05/2024;18;16;0;0
ALVARES MACHADO;06/2024;18;16;0;0
ALVARES MACHADO;07/2024;18;16;0;0
ALVARES MACHADO;08/2024;18;16;0;0
ALVARES MACHADO;09/2024;18;16;0;0
ALVARES MACHADO;10/2024;18;16;0;0
ALVARES MACHADO;11/2024;18;16;0;0
ALVARES MACHADO;12/2024;18;16;0;0
AMERICANA;01/2024;530;177;78;23
AMERICANA;02/2024;530;177;78;23
AMERICANA;03/2024;530;177;78;23
AMERICANA;04/2024;503;150;78;23
AMERICANA;05/2024;477;139;78;23
AMERICANA;06/2024;477;139;78;23
AMERICANA;07/2024;501;163;78;23
AMERICANA;08/2024;501;166;78;23
AMERICANA;09/2024;501;166;78;23
AMERICANA;10/2024;501;166;78;23
AMERICANA;11/2024;501;166;78;23
AMERICANA;12/2024;501;166;78;23
AMERICO BRASILIENSE;01/2024;263;263;10;10
AMERICO BRASILIENSE;02/2024;263;263;10;10
AMERICO BRASILIENSE;03/2024;263;263;10;10
AMERICO BRASILIENSE;04/2024;255;255;10;10
AMERICO BRASILIENSE;05/2024;255;255;10;10
AMERICO BRASILIENSE;06/2024;255;255;10;10
AMERICO BRASILIENSE;07/2024;255;255;10;10
AMERICO BRASILIENSE;08/2024;255;255;10;10
AMERICO BRASILIENSE;09/2024;255;255;10;10
AMERICO BRASILIENSE;10/2024;255;255;10;10
AMERICO BRASILIENSE;11/2024;255;255;10;10
AMERICO BRASILIENSE;12/2024;255;255;10;10
AMPARO;01/2024;384;222;11;7
AMPARO;02/2024;384;222;11;7
AMPARO;03/2024;384;222;11;7
AMPARO;04/2024;384;222;11;7
AMPARO;05/2024;384;222;11;7
AMPARO;06/2024;384;222;11;7
AMPARO;07/2024;384;222;11;7
AMPARO;08/2024;384;222;11;7
AMPARO;09/2024;384;222;11;7
AMPARO;10/2024;384;226;11;7
AMPARO;11/2024;384;226;11;7
AMPARO;12/2024;384;226;11;7
ANDRADINA;01/2024;128;89;10;10
ANDRADINA;02/2024;128;89;10;10
ANDRADINA;03/2024;105;69;10;10
ANDRADINA;04/2024;107;69;10;10
ANDRADINA;05/2024;107;69;10;10
ANDRADINA;06/2024;107;69;10;10
ANDRADINA;07/2024;107;69;10;10
ANDRADINA;08/2024;107;69;10;10
ANDRADINA;09/2024;107;69;10;10
ANDRADINA;10/2024;107;69;10;10
ANDRADINA;11/2024;107;69;10;10
ANDRADINA;12/2024;107;69;10;10
ANGATUBA;01/2024;57;54;0;0
ANGATUBA;02/2024;57;54;0;0
ANGATUBA;03/2024;57;54;0;0
ANGATUBA;04/2024;57;54;0;0
ANGATUBA;05/2024;57;54;0;0
ANGATUBA;06/2024;57;54;0;0
ANGATUBA;07/2024;57;54;0;0
ANGATUBA;08/2024;57;54;0;0
ANGATUBA;09/2024;57;54;0;0
ANGATUBA;10/2024;57;54;0;0
ANGATUBA;11/2024;57;54;0;0
ANGATUBA;12/2024;57;54;0;0
APARECIDA;01/2024;101;78;9;9
APARECIDA;02/2024;101;78;9;9
APARECIDA;03/2024;101;78;9;9
APARECIDA;04/2024;101;78;9;9
APARECIDA;05/2024;101;78;9;9
APARECIDA;06/2024;101;78;9;9
APARECIDA;07/2024;101;78;9;9
APARECIDA;08/2024;101;78;9;9
APARECIDA;09/2024;101;78;9;9
APARECIDA;10/2024;101;78;9;9
APARECIDA;11/2024;101;58;9;9
APARECIDA;12/2024;101;58;9;9
APARECIDA D'OESTE;01/2024;14;13;0;0
APARECIDA D'OESTE;02/2024;14;13;0;0
APARECIDA D'OESTE;03/2024;14;13;0;0
APARECIDA D'OESTE;04/2024;14;13;0;0
APARECIDA D'OESTE;05/2024;14;13;0;0
APARECIDA D'OESTE;06/2024;14;13;0;0
APARECIDA D'OESTE;07/2024;14;13;0;0
APARECIDA D'OESTE;08/2024;14;13;0;0
APARECIDA D'OESTE;09/2024;13;12;0;0
APARECIDA D'OESTE;10/2024;13;12;0;0
APARECIDA D'OESTE;11/2024;13;12;0;0
APARECIDA D'OESTE;12/2024;13;12;0;0
APIAI;01/2024;51;45;0;0
APIAI;02/2024;51;45;0;0
APIAI;03/2024;51;45;0;0
APIAI;04/2024;51;45;0;0
APIAI;05/2024;51;45;0;0
APIAI;06/2024;51;45;0;0
APIAI;07/2024;51;45;0;0
APIAI;08/2024;51;45;0;0
APIAI;09/2024;51;45;0;0
APIAI;10/2024;51;45;0;0
APIAI;11/2024;51;45;0;0
APIAI;12/2024;51;45;0;0
ARACATUBA;01/2024;497;352;73;60
ARACATUBA;02/2024;497;352;73;60
ARACATUBA;03/2024;497;352;73;60
ARACATUBA;04/2024;497;352;73;60
ARACATUBA;05/2024;497;352;73;60
ARACATUBA;06/2024;497;352;73;60
ARACATUBA;07/2024;517;352;93;60
ARACATUBA;08/2024;517;352;93;60
ARACATUBA;09/2024;517;352;93;60
ARACATUBA;10/2024;517;352;93;60
ARACATUBA;11/2024;517;352;93;60
ARACATUBA;12/2024;517;352;93;60
ARACOIABA DA SERRA;01/2024;4;4;0;0
ARACOIABA DA SERRA;02/2024;45;45;0;0
ARACOIABA DA SERRA;03/2024;4;0;0;0
ARACOIABA DA SERRA;04/2024;4;0;0;0
ARACOIABA DA SERRA;05/2024;4;0;0;0
ARACOIABA DA SERRA;06/2024;45;0;0;0
ARACOIABA DA SERRA;07/2024;45;0;0;0
ARACOIABA DA SERRA;08/2024;45;0;0;0
ARACOIABA DA SERRA;09/2024;45;0;0;0
ARACOIABA DA SERRA;10/2024;45;0;0;0
ARACOIABA DA SERRA;11/2024;45;0;0;0
ARACOIABA DA SERRA;12/2024;45;0;0;0
ARANDU;01/2024;6;6;0;0
ARANDU;02/2024;6;6;0;0
ARANDU;03/2024;6;6;0;0
ARANDU;04/2024;6;6;0;0
ARANDU;05/2024;6;6;0;0
ARANDU;06/2024;6;6;0;0
ARANDU;07/2024;6;6;0;0
ARANDU;08/2024;6;6;0;0
ARANDU;09/2024;6;6;0;0
ARANDU;10/2024;6;6;0;0
ARANDU;11/2024;6;6;0;0
ARANDU;12/2024;6;6;0;0
ARARAQUARA;01/2024;559;291;76;34
ARARAQUARA;02/2024;559;291;76;34
ARARAQUARA;03/2024;559;291;76;34
ARARAQUARA;04/2024;637;365;76;34
ARARAQUARA;05/2024;637;365;76;34
ARARAQUARA;06/2024;637;365;76;34
ARARAQUARA;07/2024;637;365;76;34
ARARAQUARA;08/2024;637;365;76;34
ARARAQUARA;09/2024;573;305;76;34
ARARAQUARA;10/2024;573;305;76;34
ARARAQUARA;11/2024;573;305;76;34
ARARAQUARA;12/2024;573;305;76;34
ARARAS;01/2024;460;188;38;21
ARARAS;02/2024;467;188;38;21
ARARAS;03/2024;467;188;38;21
ARARAS;04/2024;464;251;28;21
ARARAS;05/2024;464;251;28;21
ARARAS;06/2024;464;251;28;21
ARARAS;07/2024;464;251;28;21
ARARAS;08/2024;464;251;28;21
ARARAS;09/2024;464;251;28;21
ARARAS;10/2024;464;251;28;21
ARARAS;11/2024;464;251;28;21
ARARAS;12/2024;468;251;42;21
AREALVA;01/2024;32;15;0;0
AREALVA;02/2024;32;15;0;0
AREALVA;03/2024;32;15;0;0
AREALVA;04/2024;32;15;0;0
AREALVA;05/2024;32;15;0;0
AREALVA;06/2024;32;15;0;0
AREALVA;07/2024;32;15;0;0
AREALVA;08/2024;26;15;0;0
AREALVA;09/2024;26;15;0;0
AREALVA;10/2024;26;15;0;0
AREALVA;11/2024;26;15;0;0
AREALVA;12/2024;26;15;0;0
ARTUR NOGUEIRA;01/2024;12;12;0;0
ARTUR NOGUEIRA;02/2024;12;12;0;0
ARTUR NOGUEIRA;03/2024;12;12;0;0
ARTUR NOGUEIRA;04/2024;12;12;0;0
ARTUR NOGUEIRA;05/2024;12;12;0;0
ARTUR NOGUEIRA;06/2024;12;12;0;0
ARTUR NOGUEIRA;07/2024;12;12;0;0
ARTUR NOGUEIRA;08/2024;12;12;0;0
ARTUR NOGUEIRA;09/2024;12;12;0;0
ARTUR NOGUEIRA;10/2024;12;12;0;0
ARTUR NOGUEIRA;11/2024;12;12;0;0
ARTUR NOGUEIRA;12/2024;12;12;0;0
ARUJA;01/2024;36;36;0;0
ARUJA;02/2024;96;36;20;0
ARUJA;03/2024;96;36;20;0
ARUJA;04/2024;96;36;20;0
ARUJA;05/2024;96;36;20;0
ARUJA;06/2024;96;36;20;0
ARUJA;07/2024;96;36;20;0
ARUJA;08/2024;96;36;20;0
ARUJA;09/2024;96;36;20;0
ARUJA;10/2024;36;36;0;0
ARUJA;11/2024;36;36;0;0
ARUJA;12/2024;36;36;0;0
ASSIS;01/2024;324;193;49;32
ASSIS;02/2024;324;193;49;32
ASSIS;03/2024;324;193;49;32
ASSIS;04/2024;324;193;49;32
ASSIS;05/2024;324;193;49;32
ASSIS;06/2024;324;193;49;32
ASSIS;07/2024;324;193;49;32
ASSIS;08/2024;324;193;49;32
ASSIS;09/2024;324;193;49;32
ASSIS;10/2024;324;193;49;32
ASSIS;11/2024;324;193;49;32
ASSIS;12/2024;324;193;49;32
ATIBAIA;01/2024;293;66;27;6
ATIBAIA;02/2024;293;66;27;6
ATIBAIA;03/2024;293;66;27;6
ATIBAIA;04/2024;293;66;27;6
ATIBAIA;05/2024;332;66;27;6
ATIBAIA;06/2024;332;66;27;6
ATIBAIA;07/2024;332;66;27;6
ATIBAIA;08/2024;332;66;27;6
ATIBAIA;09/2024;338;72;27;6
ATIBAIA;10/2024;338;72;27;6
ATIBAIA;11/2024;338;72;27;6
ATIBAIA;12/2024;338;72;27;6
AURIFLAMA;01/2024;44;35;0;0
AURIFLAMA;02/2024;44;35;0;0
AURIFLAMA;03/2024;44;35;0;0
AURIFLAMA;04/2024;44;35;0;0
AURIFLAMA;05/2024;44;35;0;0
AURIFLAMA;06/2024;44;35;0;0
AURIFLAMA;07/2024;44;35;0;0
AURIFLAMA;08/2024;44;35;0;0
AURIFLAMA;09/2024;44;35;0;0
AURIFLAMA;10/2024;44;35;0;0
AURIFLAMA;11/2024;44;35;0;0
